Nombre para mostrar;Clr Clb Newucmdb;Clr Service Code;Subtipo;Grupo de administración de configuración;Clr Istatus;Título;Comentarios;Clr Arr Location;Fecha y hora de modificación del sistema
"V107-COMFE(fw_central_eyn02-n3)";"true";"FENA031";"VDOM";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP *// FIREWALL CENTRALIZADO // DATACENTER TRIARA //BOGOTA     FENA031";"";"27/04/22 16:13:09"
"fw_azure_pre_prod";"true";"CME0950";"Computer";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // BOGOTA // DATA CENTER TRIARA // FIREWALL EN CLIENTE";"";"22/04/23 07:01:29"
"FGT30E5619078592(fw_gzm0257_fw-fanalca-gzm0128-294-359-gzm0257)";"true";"GZM0257";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO // BUCARAMANGA //CRA 27 # 45-62AUTOPALMA //FIREWALL EN CLIENTE //5120";"";"08/06/22 10:00:23"
"FW-SODEXO-TRIARA1";"false";"sqd0130";"Firewall HA";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"Servicios Especiales Datacenter";"SOP COMERCIAL CORP // CORREO ///SIBERIA// DATACENTER TRIARA// (SERVICIOS PROFESIONALES DE SEGURIDAD)// FW NODO1";"TRIARA\BUNKER2\T6(AB)\19";"07/06/22 14:27:13"
"fw_gzm0162_fw_fanalca_gzm0062-63-166-gzm0162";"true";"GZM0162";"Computer";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // BOGOTA //  CALLE 80 N° 81A-05 // Firewall 30E // 750592 //  REEMPLAZO OT 14432518 // Supermotos Cundinamarca";"SEDE CLIENTE_FANALCA";"22/04/23 07:02:12"
"fw-cll0086-colsanitas1";"true";"CLL0085";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO //    BOGOTA // TRIARA // FIREWALL EN CLIENTE ///   CLL0085";"";"13/04/23 01:21:43"
"FG200ETK18918042(fw-agroavi)";"true";"ASMAR09";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORIPO // CORREO //  BOGOTA //  DC TRIARA //  FIREWALL CENTRALIZADO //  100";"TRIARA\BUNKER2\T6(AB)\31";"08/06/22 10:00:14"
"fw-sunrise-cali";"true";"SUC0063";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // CALI // CALLE 67 NORTE N° 7N-59 OFICINA 101 // FIREWALL EN CLIENTE //AUTOMATICO MASIVO INCIDENTES";"SEDE CLIENTE";"03/10/22 10:06:39"
"FW-CONSORCIO_1_MIG(fw-consorcio_1_mig)";"true";"CME0701";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORPO // CORREO // BOGOTÁ // TRIARA // FIREWALL EN CLIENTE";"";"27/04/22 16:07:57"
"FW-SPN_BOGOTA2";"false";"sqh0388";"Firewall HA";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORPO // CORREO // Bogota // Diagonal 25G No 95A - 55 // FIREWALL EN CLIENTE";"";"09/03/22 03:33:35"
"V23-ParadigPro2@FG3K1B3I11700698 (mithrandir)";"false";"parad06";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"servicio de firewall + vpn c2s";"Servicio de Firewall + VPN C2S: FW Centralizado dedicado + IPS para una capacidad de 20 Mbps, incluye 8 VPN Client to Site IPSec";"";"22/04/20 09:55:07"
"fw_axa_villavicencio";"true";"SGX0066";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP. COMERCIAL CORP. // CORREO // VILLAVICENCIO // CALLE 34 N° 40 60 BARZAL // FIREWALL";"";"03/10/22 09:37:30"
"V12-Datascoring@FG-5KC3E14800276 (fw-chasis-bk4)";"false";"ddl0006";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"firewall centralizado 2mbps-ddl0006";"Firewall Centralizado 2Mbps-DDL0006";"";"22/04/20 09:55:08"
"V11-BRINKS-PROD (fw-chasis-2-bk3)";"false";"prc0087";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX DEDICATED INTERNET ACCESS";"INTERNET DEDICADO";"";"22/04/20 09:55:09"
"FG100FTK21027126";"true";"BACO374";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // BOGOTA //  IBM CELTA //FIREWALL EN CLIENTE //";"";"26/08/22 09:57:01"
"V21-DATACENTER@FG-5KC3E14800276 (fw-chasis-bk4)";"false";"dae0080";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"Firewall centralizado: servicio UTM";"";"";"22/04/20 09:55:09"
"fw_sanautos1";"true";"SANAU67";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP  // BOGOTA // TRIARA  // FIREWALL CENTRALIZADO //AUTOMATICO MASIVO INCIDENTES";"TRIARA\BUNKER4\AK25(AB)\21 TRIARA\BUNKER4\AX16(AB)\36";"01/04/23 01:02:11"
"fw-tool";"true";"TSSTT98";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"Servicios Especiales Datacenter";"SOP COM PYME //SIBERIA // TRIARA // SERVICIOS ESPECIALES DATACENTER (FIREWALL AVANZADO (VSG)) // SIN INFO TCL";"TRIARA\BUNKER5\AX12(AB)\29";"25/03/23 01:11:46"
"waf_tfm3185_tfm3186_central_eyn01-b4";"true";"TFM3185";"Computer";"Datacenter - Seguridad Administrada";"(activo)";"Servicios Especiales Datacenter";"CI_PROYECTO_FIREWALL_AUTOMATIZACION_FISICO_3";"";"22/04/23 07:01:17"
"VPN_AXA (fw-inverfas)";"false";"isa0073";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"MANAGED VPN";"TRIARA  servicio de implementación y administración de VPNs así: VPN site to site Cantidad 50 VPN Client to site Cantidad 100.  Se presta el Servicio sobre el  Firewall fortinet 200D en HA  que se va a implementar.";"";"19/08/20 23:18:10"
"fw_fortox2";"true";"IDSEH70";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // CORREO // CALI //  AVENIDA 5CN NO.47N-22  //FIREWALL CENTRALIZADO //";"SEDE CLIENTE";"01/04/23 01:16:12"
"fw-spn_manizales.4-72.com.co";"true";"SQH0394";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORPO // CORREO // Manizales // Regional Eje Cafetero - MANIZALES – MALTERÍA -  KM 14 VIA MAGDALENA // FIREWALL EN CLIENTE";"";"11/04/23 01:03:54"
"fw_gzm0270_fw_fanalca_gzm0101-426-412-gzm0270";"true";"GZM0270";"Computer";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO // STDER DE QUILICHAO //CLL 6 # 12-11SUPERMOTOS DEL CAUCA //FIREWALL EN CLIENTE //5120";"SEDE CLIENTE_FANALCA";"22/04/23 07:02:16"
"FW-SAP-1(fw-sap-1)";"true";"TEM0165";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOAV CORP. - MAIL / FIREWALL DEDICADO FORTINET / TEM0165";"TRIARA\BUNKER4\AR13(AB)\17";"08/06/22 10:01:36"
"FG100FTK21005458(fw_sac_be_ventures_bogota)";"true";"VKC0003";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // BOGOTA // DIAGONAL  59 NO 40- 32 // FIREWALL EN CLIENTE 120MB";"";"01/10/22 01:26:12"
"V20-TELEMAR";"false";"tssla24";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"Firewall Centralizado Dedicado (Sin IPS) de 50 Mbps  + 12 VPNS IPSec";"";"03/09/20 23:06:32"
"V106-AVVILL(fw_central_eyn02-n3)";"true";"AVV3727";"VDOM";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // CORREO // PROYECTO MERCADEO DINAMICO // TRIARA  // FIREWALL    AVV3727";"";"27/04/22 16:15:30"
"WAF";"false";"";"Catalog Service";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"";"";"";"27/01/20 13:35:48"
"FG4H0ETB20900267(fw_uli0297_per-belmonte_uli0223-4_69-70_297)";"true";"ULI0297";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // PEREIRA // PEREIRA - BELMONTE AVENIDA LAS AMÉRICAS // FIREWALL EN CLIENTE //";"";"08/06/22 10:00:44"
"V050-COLTE(fw_central_eyn02-n3)";"true";"CDI0173";"VDOM";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP // CORREO // BOGOTA // ORTEZAL // FIREWALL 10mbps";"";"26/08/22 09:58:05"
"fw-efecty-siberia";"false";"efz0336";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX E-BUSINESS SERVICES";"SOP COMERCIAL CORP // CORREO // FUNZA // Siberia Funza - Sede Servientrega Km 8.5 Autop Medellín // SERVICIOS ESPECIALES DATACENTER";"";"08/04/20 14:01:53"
"nxallotsnr";"true";"SDNR221";"Unix";"Datacenter - Seguridad Administrada";"(activo)";"E-BUSINESS HOSTING COMPARTIDO";"SOP COM CORP // BOGOTA // DATA CENTER TRIARA // HOSTING (HOSTING VIRTUAL) // VM NX";"CLT312_TRI_COM_OCTADECACORE07_ACI | Virtualization Layer Software";"24/04/23 01:27:14"
"FW-CHASIS-2-BK3";"false";"tfm1106";"Firewall HA";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX E-BUSINESS SERVICES";"cluster ortezal  nodo 1  (cuchilla 1)";"TRIARA\BUNKER3\D23(AB)\14 TRIARA\BUNKER3\D23(AB)\8 TRIARA\BUNKER3\D23(AB)\10 TRIARA\BUNKER3\D23(AB)\5 TRIARA\BUNKER3\D23(AB)\3 TRIARA\BUNKER3\D23(AB)\4 TRIARA\BUNKER3\D23(AB)\16 TRIARA\BUNKER3\D23(AB)\6 TRIARA\BUNKER3\D23(AB)\2 TRIARA\BUNKER3\D23(AB)\11 TRIARA\BUNKER3\D23(AB)\7 TRIARA\BUNKER3\D23(AB)\1 TRIARA\BUNKER3\D23(AB)\9 TRIARA\BUNKER3\D23(AB)\15 TRIARA\BUNKER3\D23(AB)\12 TRIARA\BUNKER3\D23(AB)\13";"11/05/20 22:40:11"
"FW-COOMEVA1(fw-coomeva1)";"true";"CMV0562";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"Servicios Especiales Datacenter";"SOP COM CORP // CORREO // BOGOTA // DATACENTER TRIARA // SERVICIOS ESPECIALES DATACENTER (SERVICIOS ADMINISTRADOS IT) //";"";"12/01/23 01:25:32"
"V24-CaracoProd@FG3K1B3I11700698 (mithrandir)";"false";"crc0027";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX SEGURIDAD";"FireWall Perimetral Data CenterCentralizado";"";"22/04/20 09:55:31"
"allot_netxplorer_sena1";"false";"sle1272";"Others";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"FIREWALL";"TRIARA\BUNKER3\H15(A)\8 TRIARA\BUNKER3\H15(A)\10";"29/09/21 10:32:52"
"V33-ROCHE_VM (mithrandir)";"false";"poh0006";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"firewall centralizado dedicado";"Firewall Centralizado Dedicado + IPS";"";"22/04/20 09:55:31"
"fw_central_eyn01-mega";"true";"TFM3251";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"Servicios Especiales Datacenter";"CI_PROYECTO_FW_CENTRALIZADO_MEGACENTER_FISICO_1";"";"19/11/22 01:38:43"
"fw_axa_bucaramanga";"true";"SFW0198";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // CORREO // BUCARAMANGA // CALLE 43 # 29 – 55 EDIFICIO PALMAS 42 PISO 9 // LAS PALMAS 42 // FIREWALL EN CLIENTE  SFW0198";"";"11/04/23 01:01:59"
"V01-Porvenir2 (fw-infraestructuradc_n2)";"false";"prv1036";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"firewall administrado";"";"19/08/20 23:19:31"
"fw_kcsab95_fw_koba2";"true";"KCSAB95";"Computer";"Datacenter - Seguridad Administrada";"(activo)";"Firewall";"SOP COM CORP //MEDELLIN//TRIARA - MEDELLIN// FIREWALL EN CLIENTE// // FIREWALL ADMINISTRADO FG-200F CONFIGURACIÓN HA";"";"22/04/23 07:01:03"
"fg-5140b";"false";"tfm1106";"Unix";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"fgt-cce-ortezal1";"cluster ortezal  nodo 1  (cuchilla 1)";"";"08/04/20 15:49:59"
"V17-INTERLLABCK@FG-5KC3E14800276 (fw-chasis-bk4)";"false";"cidll16";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"hosting";"Fierewall";"";"22/04/20 09:55:33"
"fw_gzm0197_fw_fanalca_gzm0123-146-178-gzm0168";"true";"GZM0197";"Computer";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO // MEDELLIN //CLL 24 SUR # 43A - 60 ENVIGADO SECTOR AYURÁAUTOGUAYACAN //FIREWALL EN CLIENTE //5120// REEMPLAZO OT 14300632";"SEDE CLIENTE";"22/04/23 07:02:23"
"fw_fnn0070_cluster_financredito";"true";"FMN0070";"Computer";"Datacenter - Seguridad Administrada";"(activo)";"MPLS INTRANET LOCAL";"SOP COMERCIAL CORP// MPLS INTRA LOCAL 1024K// KR 52 # 48 - 44 Medellin";"TRIARA\BUNKER4\AX13(AB)\17 TRIARA\BUNKER4\AY13(AB)\8";"22/04/23 07:03:13"
"fw_gzm0187_fw-fanalca-gzm0030_29_163-gzm0187";"true";"GZM0187";"Computer";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO // CALI //CLL 16 # 24 63SUPERMOTOS DE CALI //FIREWALL EN CLIENTE //5120";"SEDE CLIENTE_FANALCA";"22/04/23 07:01:59"
"FW-AGUAS-POTABLES2";"true";"CDRDA02";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO //  CRA 12 # 97 - 80, PISO 2 // BOGOTA // PRINCIPAL // FIREWALL EN CLIENTE // 2 MBPS";"";"29/09/22 01:00:40"
"FW_Unilibre_1(fw_unilibre_1)";"true";"TFM1722";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"Servicios Especiales Datacenter";"Codigo de servicio Seguridad Administrada DRP Clientes dedicados";"TRIARA\BUNKER4\BE5(AB)\9 TRIARA\BUNKER4\BE5(AB)\10";"27/04/22 16:08:24"
"FGT30E5619055511(fw_gzm0195_fw_fanalca_gzm0089-90-170-gzm0195)";"true";"GZM0195";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO // BARRANCABERMEJA //KR 16 48 61 LC 103-104SUPERMOTOS DE SANTANDER //FIREWALL EN CLIENTE //5120";"";"08/06/22 10:01:05"
"waf-com-agua";"false";"cdrda07";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOP COM  CORP // BOGOTÁ // CARRERA  12 # 97 - 80 PISO 2 // FIREWALL EN CLIENTE  // 2048";"CARRERA  12 # 97 - 80 PISO 2";"11/12/22 23:47:47"
"centena_univ_uli0215_238_247_251-2";"true";"ULI0247";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // BOGOTA // CALLE. 37 #7 - 43 // FIREWALL EN CLIENTE //";"SEDE CLIENTE";"08/06/22 09:53:46"
"V14-CCEMPRE(deimos)";"true";"CEDCQ58";"VDOM";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP // CORREO // FIREWALL // TRIARA - BOGOTA";"";"27/04/22 16:16:52"
"fw-fanalca-gzm0031-32-206-gzm0247";"false";"gzm0247";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO // CALI //CRA 1 # 22-21SUPERMOTOS DE CALI //FIREWALL EN CLIENTE// REEMPLAZO OT 14300632";"SEDE CLIENTE_FANALCA";"09/03/22 03:45:31"
"V14-ProlubPro (mithrandir)";"false";"pdlpr07";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"firewall telmex";"PROLUB S.A FIREWALL CENTRALIZADO 1MBPS";"";"22/04/20 09:55:33"
"fw-burica-zzpp023-08-56-zzpp033";"false";"zzpp033";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCAL CORPORATIVO  //Cali //CARRERA 98 N° 16-200 CENTRO COMERCIAL JARDIN PLAZA LOCAL 74 // FIREWALL EN CLIENTE //5 MBPS";"Cali //CARRERA 98 N° 16-200CENTRO COMERCIAL JARDIN PLAZA LOCAL 74 Rack 1 U2";"09/05/22 03:36:27"
"fw-fidubogota-3";"false";"fdb0049";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"Fortinet 300C administrado y gestionado por Telmex";"TRIARA\BUNKER3\I23(AB)\12 TRIARA\BUNKER3\I23(AB)\13";"18/01/22 03:48:11"
"fw_capital_salud1";"true";"DNV0030";"Computer";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORP//CORREO//FIREWALL CENTRALIZADO//TRIARA//Bogota    DNV0030";"";"22/04/23 07:00:22"
"FW-VYS-ORTEZAL2(fw-vys-triara1)";"true";"TFM1220";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"CANCELACIÓN // SOP COMERCIAL CORP // FIREWALL TELMEX   // PCCaaS //  Datacenter Ortezal";"ORTEZAL\BUNKER1\AD12(AB)\1";"27/04/22 16:09:42"
"fw_zzpp037_fw-burica-zzpp049-16-24-zzpp037";"true";"ZZPP037";"Computer";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCAL CORPORATIVO  //Cali //AVENIDA 5AN N° 26-17 // FIREWALL EN CLIENTE //5 MBPS   ZZPP037";"Cali //AVENIDA 5AN N° 26-17 - Rack 1 U2";"22/04/23 07:02:58"
"FW_BURICA_PRIN2";"true";"ZZPP031";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCAL CORPORATIVO // CALI // CARRERA 1 N° 47-58 // FIREWALL EN CLIENTE BACKUP // 120 MBPS";"";"04/10/22 01:11:20"
"V07-PRICE-PROD (fw-chasis-bk3)";"false";"pcg0023";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"internet dedicado";"INTERNET DEDICADO DATACENTER //   SOAV - INTERNET DEDICADO";"";"22/04/20 09:55:34"
"faz-inverfas";"false";"isa0003";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX SEGURIDAD";"Firewall dedicado";"TRIARA\BUNKER1\U27(AB)\27";"08/04/20 14:31:58"
"V20-FiduBckAsic@FG3K1B3I11700698 (mithrandir)";"false";"fdo0162";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX SEGURIDAD";"SIFIWEB Firewall Centralizado Dedicado";"";"22/04/20 09:55:35"
"FW-InfraestructuraDC_N2";"true";"TFM1253";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"Servicios Especiales Datacenter";"CI - FIREWALL PLATAFORMA SEGURIDAD";"";"04/10/22 01:11:21"
"V21-BACKENDMPLS (fw-chasis-bk3)";"false";"dae0080";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"Firewall centralizado: servicio UTM";"";"";"22/04/20 09:55:35"
"fmg-vm64";"true";"ZHRZ066";"Unix";"Datacenter - Seguridad Administrada";"(activo)";"";"SOP COM CORP //  BOOGTA //  DATACENTER TRIARA, KM. 7.5 VÍA SIBERIA CELTA TRADE PARK (FUNZA, CUNDINAMARCA) //  SERVICIOS ESPECIALES DATACENTER (SERVICIOS PROFESIONALES DE SEGURIDAD)// REEMPLAZO DE OT 16520868";"";"21/04/23 01:54:00"
"V67-USERG-A";"false";"usarb59";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"Firewall Full UTM: 40 Mbps";"";"22/09/20 10:47:14"
"V04-ALMAVIV";"false";"agd0154";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"Servicios Especiales Datacenter";"SOAV // CORP // Servicio de Administración Sistemas operativos Windows Producción -AGD0154";"";"07/07/21 09:58:18"
"fw-belltech-triara1";"true";"BEB0017";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP // SAP 6000002389// BOGOTA // TRIARA // FIREWALL";"TRIARA\BUNKER4\AX13(AB)\3 TRIARA\BUNKER4\AW13(AB)\4";"12/01/23 01:20:32"
"FG4H0ETB20901474(fw_cgl0016_fw-col-alema)";"true";"CGL0007";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP // CORREO // FIREWALL EN CLIENTE // AVENIDA GUALI CASA 31 - CALI";"";"08/06/22 10:01:06"
"V16-ADCAP";"false";"aov0102";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"Servicios Especiales Datacenter";"";"";"03/09/20 23:06:29"
"fw_cdrda05_cdrda02_fw-aguas-potables1";"true";"CDRDA05";"Computer";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // CRA 12 # 97 - 80, PISO 2 // BOGOTA // PRINCIPAL // FIREWALL EN CLIENTE // 2 MBPS";"";"22/04/23 07:00:22"
"FGT30E5619078561(fw_gzm0279_fw-fanalca-gzm0348-458-gzm0279)";"true";"GZM0279";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO // PALMIRA //CLL 42 # 43-10 BARRIO FRAY LUIS AMIGOZAFRAS //FIREWALL EN CLIENTE //5120";"";"08/06/22 10:01:19"
"FW_DIAN-SAN_AGUSTIN1(fw_fw_dian_bch)";"true";"DIN0801";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // BOGOTA  // CARRERA  8 # 6C - 38 PISO 5 // FIREWALL EN CLIENTE";"";"25/02/23 01:26:31"
"V47-ORIONBACK@FG-5KC3E14800276 (fw-chasis-bk4)";"false";"ock0006";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"Servicios Especiales Datacenter";"SOP COMERCIAL CORP  // SERVICIOS ESPECIALES DATACENTER // DC TRIARA // BOGOTA";"";"22/04/20 09:55:36"
"V45-SBOLIVA";"false";"scb0086";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"INTERNET DEDICADO TELMEX";"SOP COM CORP // CORREO // BOGOTA AV DORADO # 68B-31 PS 9  // INTERNET DEDICADO 100M SCB0086";"";"19/04/23 01:55:31"
"fw_gzm0211_fw-fanalca-gzm0081-080-391-gzm0211";"true";"GZM0211";"Computer";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO // PASTO //CALLE 16 # 12-19 LOCAL 1SUPERMOTOS DE NARIÑO //FIREWALL EN CLIENTE //5120 // REEMPLAZO OT 14300632";"SEDE CLIENTE_FANALCA";"22/04/23 07:03:45"
"FW_BURICA_PRIN1";"true";"ZZPP030";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPORATIVO // CALI // CARRERA 1 N° 47-58 // FIREWALL EN CLIENTE // 120 MBPS";"";"04/10/22 01:11:20"
"fw-brasilia1";"true";"EBR0594";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORP // BARRANQUILLA // CR 35 # 44 - 63 // FIREWALL EN CLIENTE";"SEDE CLIENTE";"28/03/23 17:34:06"
"FW-SPN-Ortezal";"false";"sqh0121";"Firewall HA";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX SEGURIDAD";"“Servicio de Seguridad Administrada No Identificado por el Grupo Administrador”";"ORTEZAL\BUNKER1\AC12(AB)\1";"11/05/20 22:40:12"
"fw_mi_banco_pasto";"true";"BACO396";"Computer";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // PASTO // CALLE 16 NO 12 – 24 // FIREWALL EN CLIENTE";"SEDE CLIENTE";"22/04/23 07:02:54"
"V52-FIDUCEN";"false";"fir0028";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOP CORP COMERCIAL //  TRIARA - BOGOTA //  FIREWALL - 10MB / DOS MESES GRATIS";"";"28/05/21 03:31:46"
"allot_seguridad_nx_tfm3711_efecty";"false";"tfm3711";"Others";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"Servicios Especiales Datacenter";"CI_PROYECTO_MODELADOR_TRAFICO_ALLOT_EFECTY_VIRTUAL_1";"";"28/11/22 09:44:59"
"deimos";"false";"tfm0379";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX E-BUSINESS SERVICES";"CI_SERVICIO DE FIREWALL CENTRALIZADO ORTEZAL";"ORTEZAL\BUNKER1\AO13(AB)\39 ORTEZAL\BUNKER1\AO13(AB)\38";"24/10/22 21:08:39"
"V38-CINECOLBACK@FG3K1B3I11700698 (mithrandir)";"false";"cno0008";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX SEGURIDAD";"CINE COLOMBIA S.A. - FIREWALL - HOSTING";"";"22/04/20 09:55:37"
"fw_gzm0235_fw_fanalca_gzm0172-086-385-gzm0235";"true";"GZM0235";"Computer";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO // MEDELLIN //CRA 65 # 29-132SUPERMOTOS DE MEDELLIN //FIREWALL EN CLIENTE //8192// REEMPLAZO OT 14300632";"SEDE CLIENTE_FANALCA";"22/04/23 07:02:13"
"fw-eltiempo2.eltiempo.com.co";"false";"tmp0287";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"servicios de seguridad";"Administracion de FW Fortigate 1500D t Fortianalizer 1000";"";"08/04/20 15:51:07"
